,name,Speciality,Experience,Location,District,DP_score,Num_of_votes,Consultation_Fee,Degree
834,Dr. Shabbir Ulla Khan,Dentist,10.0,Bangalore,Jayanagar,98,27.0,250.0,"BDS, MD - Acupressure"
835,Dr. Aishwarya Radhakrishna,Dermatologist,14.0,Bangalore,Jayanagar 5 Block,91,46.0,600.0,"MBBS, DDVL"
836,Dr. Vinay Ural,Oncologist,21.0,Bangalore,Bannerghatta Road,100,1.0,1000.0,"MBBS, Diploma in Radio Therapy, DNB - Radiotherapy"
837,Dr. Shakir Tabrez,General Surgeon,20.0,Bangalore,Cunningham Road,96,15.0,700.0,"MBBS, MS - General Surgery, MCh - Urology"
838,Dr. Sneha Sood,Cosmetologist,10.0,Bangalore,Indiranagar,97,77.0,500.0,"MBBS, DDVL"
839,Dr. Marimallappa T R,Dentist,18.0,Bangalore,Hebbal Kempapura,96,30.0,600.0,"BDS, MDS - Oral & Maxillofacial Surgery, FICOI, Fellowship in Aesthetic Medicine (FAM)"
840,Dr. Sreekar Harinatha,Plastic Surgeon,18.0,Bangalore,Kalyan Nagar,99,170.0,700.0,"MBBS, MS - General Surgery, MCh - Plastic & Reconstructive Surgery, DNB - Plastic Surgery"
842,Dr. Prabhuraj,Dentist,26.0,Bangalore,Rajarajeshwarinagar,100,1.0,300.0,"BDS, MDS - Orthodontics and Dentofacial Orthopaedics"
844,Dr. Shakuntala V Modi,Nephrologist,26.0,Bangalore,Rajajinagar,90,36.0,800.0,"DNB - Nephrology, MD - Pediatrics, MBBS"
845,Dr. Vadhiraja B M,Oncologist,26.0,Bangalore,Old Airport Road,100,1.0,900.0,"MBBS, MD - Radiotherapy"
846,Dr. Kiran Joshy,Dermatologist,14.0,Bangalore,RT Nagar,96,136.0,600.0,"MBBS, DDVL"
848,Dr. Krishna Mohan Rao,Dentist,18.0,Bangalore,Horamavu,96,99.0,600.0,"BDS, Fellowship in Aesthetic Medicine (FAM)"
849,Dr. Subhashini,Dentist,10.0,Bangalore,Electronics City,93,8.0,400.0,"BDS, MDS"
850,Dr. Sumedha Gandotra,Pediatrician,16.0,Bangalore,Sarjapur Road,99,55.0,650.0,"MBBS, DNB - Paediatrics"
851,Dr. Prateek Patil,General Surgeon,15.0,Bangalore,Ulsoor,96,33.0,500.0,"MS - General Surgery, MBBS"
852,Dr. Kiran Chandra Patro,Nephrologist,23.0,Bangalore,Rajajinagar,93,38.0,800.0,"MBBS, DNB - General Medicine, DNB - Nephrology"
853,Dr. Sridhara G,Cardiologist,25.0,Bangalore,Old Airport Road,90,17.0,900.0,"MBBS, DM - Cardiology"
854,Dr. Sushma,Gynecologist/Obstetrician,12.0,Bangalore,Basaveshwaranagar,98,44.0,500.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
856,Dr. Venkatdeep Mohan,Orthopedist,16.0,Bangalore,JP Nagar,100,56.0,500.0,"MBBS, DNB - Orthopedics/Orthopedic Surgery"
857,Dr. Srikanth E Neruganti,Orthopedist,10.0,Bangalore,Kundalahalli,98,137.0,650.0,"MBBS, MS - Orthopaedics"
858,Dr. Swetha Gowda,Dermatologist,11.0,Bangalore,Indiranagar,92,60.0,600.0,"MBBS, MD - Dermatology"
859,Dr. Swati Kedia,Dentist,13.0,Bangalore,BTM Layout,99,152.0,500.0,"BDS, MDS - Pedodontics"
861,Dr. Dimpy Gohrani   (Physiotherapist),Physiotherapist,10.0,Bangalore,Hebbal,100,40.0,500.0,"BPTh/BPT, MPTh/MPT - Neurological Physiotherapy"
862,Dr. Shamaz Mohamed,Dentist,19.0,Bangalore,Wilson Garden,99,136.0,500.0,"BDS, MDS - Community Dentistry"
863,Dr. Shwetha,Dentist,17.0,Bangalore,Indiranagar,96,76.0,500.0,BDS
864,Dr. Padmasri V,Gynecologist/Obstetrician,27.0,Bangalore,VV Puram,89,19.0,600.0,"MBBS, MD - Obstetrics & Gynaecology, DNB - Obstetrics & Gynecology"
865,Dr. Sudheendra Udbalker,Dermatologist,21.0,Bangalore,Bannerghatta Road,97,68.0,850.0,"MBBS, DNB - Dermatology & Venereology, DDVL"
866,Dr. G Girish,Oncologist,19.0,Bangalore,Hebbal,100,5.0,900.0,"MBBS, MS - General Surgery, MCh - Surgical Oncology"
867,Dr. Aruna Kumari V,Gynecologist/Obstetrician,15.0,Bangalore,Bellandur,88,47.0,850.0,"MBBS, DGO"
868,Dr. Manik Chowdhury,Dentist,11.0,Bangalore,Bannerghatta Road,99,75.0,500.0,BDS
869,Dr. Sanjana Shivashankar,Dermatologist,13.0,Bangalore,Indiranagar,95,63.0,650.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
870,Dr. Swetha Mohan,Dentist,14.0,Bangalore,RT Nagar,96,23.0,500.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
871,Dr. Yogesh Pithwa,Spine Surgeon,20.0,Bangalore,Jayanagar,94,97.0,650.0,"FNB - Spine Surgery, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, MNAMS - Orthopaedics, Diploma in Orthopaedics, MBBS"
872,Dr. D N U Annapurna,Plastic Surgeon,23.0,Bangalore,Kengeri,100,87.0,1000.0,"MCh - Plastic Surgery, MBBS, MS - General Surgery"
873,Dr. Yasmin Imdad,Gynecologist/Obstetrician,20.0,Bangalore,Whitefield,100,51.0,600.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
874,Ms. Silky Mahajan,Dietitian/Nutritionist,14.0,Bangalore,JP Nagar,96,205.0,1500.0,"B.Sc. - Home Science (Food & Nutrition), M.Sc. - Home Science (Food & Nutrition)"
875,Dr. Rajashekhar K T,Orthopedist,21.0,Bangalore,Bannerghatta Road,100,18.0,850.0,"MBBS, MS - Orthopaedics, M.Ch - Orthopaedics"
876,Dr. George Jeevan,Dentist,19.0,Bangalore,Koramangala,99,153.0,500.0,BDS
877,Dr. Sudeep Putta Manohar,Endocrinologist,22.0,Bangalore,Jayanagar,93,34.0,950.0,"MBBS, MRCP (UK), CCT - Endocrinology and Diabetes Mellitus"
878,Dr. Manasa Anup,Dentist,15.0,Bangalore,Vidyaranyapura,100,4.0,250.0,BDS
879,Dr. Vikram V Kamath,Dentist,13.0,Bangalore,Hegde Nagar,95,17.0,600.0,BDS
880,Dr. Vikram V Kamath,Dentist,13.0,Bangalore,Hegde Nagar,95,17.0,600.0,BDS
881,Dr. Sangeeta Honnur,Dentist,27.0,Bangalore,Bellandur,96,583.0,400.0,BDS
882,Dr. Narendra Prasad L,Internal Medicine,26.0,Bangalore,Hebbal,100,3.0,800.0,"MBBS, MD - General Medicine"
883,Dr. Munisekhar Reddy,General Surgeon,11.0,Bangalore,HSR Layout,100,78.0,600.0,"MBBS, DNB - General Surgery"
884,Dr. Archana S,Dentist,16.0,Bangalore,HSR Layout,99,70.0,300.0,BDS
886,Dr. Shashikala Ksheerasagar,Gynecologist/Obstetrician,21.0,Bangalore,Millers Road,100,14.0,1000.0,"MBBS, DGO, MRCOG(UK), Fellowship in Reproductive Medicine"
887,Dr. Sandeep Hegde,Dentist,29.0,Bangalore,BTM Layout 2nd Stage,99,199.0,400.0,BDS
888,Dr. Leena C D,Gynecologist/Obstetrician,30.0,Bangalore,Hebbal,100,1.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
889,Dr. Neelesh Reddy P R,Oncologist,23.0,Bangalore,Yeshwanthpur,100,3.0,1100.0,"MBBS, MD - General Medicine, DM - Oncology"
890,Dr. Aparna Narayan,Dentist,13.0,Bangalore,Whitefield,100,45.0,350.0,BDS
891,Dr. Neelesh Reddy P R,Oncologist,23.0,Bangalore,Yeshwanthpur,100,3.0,1100.0,"MBBS, MD - General Medicine, DM - Oncology"
892,Dr. Ashok M.V,Pediatrician,20.0,Bangalore,Bannerghatta Road,92,6.0,800.0,"MBBS, MD - Pediatrics"
893,Dr. Girish S P,GastroIntestinal Surgeon,25.0,Bangalore,JP Nagar,85,29.0,950.0,"MCh - Surgical Gastroenterology/G.I. Surgery, MBBS, MS - General Surgery"
894,Dr. Geetha Belliappa,Gynecologist/Obstetrician,31.0,Bangalore,Bannerghatta Road,95,22.0,850.0,"MBBS, MD - Obstetrics & Gynaecology"
895,Dr. Sophia,Gynecologist/Obstetrician,13.0,Bangalore,Electronics City,94,55.0,700.0,"MBBS, Post Doctoral Fellowship in Reproductive Medicine, MS - Obstetrics & Gynaecology"
897,Dr. Kishore Babu S,Nephrologist,32.0,Bangalore,Old Airport Road,71,12.0,900.0,"MBBS, MD - Pediatrics, DNB - Nephrology"
898,Dr. Shashi Kumar H.K,Orthopedist,13.0,Bangalore,Bannerghatta Road,86,5.0,850.0,"MBBS, MS - Orthopaedics"
899,Dr. Suhas Prabhakar,Dentist,13.0,Bangalore,Bannerghatta Road,98,18.0,300.0,"BDS, MDS - Oral & Maxillofacial Surgery"
900,Dr. Suhas Prabhakar,Dentist,13.0,Bangalore,Bannerghatta Road,98,18.0,300.0,"BDS, MDS - Oral & Maxillofacial Surgery"
901,Dr. Silju Mathew,Dentist,32.0,Bangalore,New BEL Road,100,1.0,500.0,"BDS, MDS - Orthodontics"
902,Dr. Saurabh Gupta,Dentist,13.0,Bangalore,Kanakpura Road,100,20.0,500.0,"BDS, MDS - Oral & Maxillofacial Surgery"
903,Dr. Gajanan Kulkarni,Psychiatrist,14.0,Bangalore,Jayanagar,97,25.0,1000.0,"MBBS, Diploma in Psychiatry, M.D. (Psychiatry)"
904,Dr. Chaya,Ayurveda,17.0,Bangalore,Gottigerre,97,166.0,1200.0,"BAMS, MSc - Psychology, PhD - Psychology"
905,Dr. Anirban Chatterjee,Dentist,29.0,Bangalore,BTM Layout 2nd Stage,80,16.0,300.0,"BDS, MDS - Periodontics"
906,Dr. Sharath K.R,Orthopedist,14.0,Bangalore,Banashankari 3rd Stage,100,26.0,600.0,"DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, MBBS"
907,Dr. Radhika Thappeta,Internal Medicine,30.0,Bangalore,Whitefield,83,6.0,800.0,"MBBS, Diplomate of American Board of Internal Medicine (Internal Medicine)"
908,Dr. Nagesh H E,Cardiologist,26.0,Bangalore,Malleswaram,100,7.0,750.0,"MBBS, MD - General Medicine, DNB - Cardiology"
909,Dr. Thomas J Kishen,Spine Surgeon,26.0,Bangalore,Old Airport Road,92,8.0,900.0,"MBBS, Diploma in Orthopaedics, DNB - Orthopedics/Orthopedic Surgery, Fellow in Spine Surgery"
910,Dr. Rahul.N.S,Vascular Surgeon,19.0,Bangalore,Old Airport Road,84,7.0,900.0,"MBBS, MS - General Surgery, MCh - Vascular Surgery"
911,Dr. Karishma Kagodu,Plastic Surgeon,16.0,Bangalore,Indiranagar,96,83.0,1000.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery"
912,Dr. Sumant Mantri,Pulmonologist,26.0,Bangalore,Bannerghatta Road,60,12.0,1000.0,"MBBS, DNB - Respiratory Diseases"
913,Dr. Shounak Choudhury,Pediatric Surgeon,13.0,Bangalore,Whitefield,90,7.0,900.0,"MBBS, DNB - Pediatric Surgery"
914,Dr. Rita Samuel Bing,Homoeopath,13.0,Bangalore,Kumaraswamy Layout,100,15.0,550.0,BHMS
915,Dr. Aamir K.   (Physiotherapist),Physiotherapist,11.0,Bangalore,HSR Layout,98,129.0,600.0,"BPTh/BPT, Masters of Physiotheraphy"
916,Dr. I R Ravish,Urologist,26.0,Bangalore,JP Nagar,85,18.0,950.0,"MBBS, MS - General Surgery, MCh - Urology"
917,Dr. Sudheer K A,Pediatrician,15.0,Bangalore,Hebbal,93,8.0,700.0,"MBBS, MD - Pediatrics, DNB - Neonatology"
918,Dr. Sunil Kumar K,Pulmonologist,19.0,Bangalore,Hebbal,82,17.0,900.0,"MBBS, MD - General Medicine, DM - Pulmonary Medicine"
919,Dr. Srinivas Prasad B V,Cardiologist,21.0,Bangalore,Jayanagar 4 Block,100,6.0,600.0,"MBBS, MD - Medicine, DM - Cardiology"
920,Dr. B.S. Chakrapani,Cardiologist,37.0,Bangalore,Old Airport Road,94,15.0,900.0,"MBBS, DM - Cardiology, DNB - General Medicine"
921,Dr. Srinivas A K,Urologist,17.0,Bangalore,Old Airport Road,100,5.0,900.0,"MBBS, MS - General Surgery, MCh - Urology"
923,Dr. Gayathri Chinmayee B,Dentist,10.0,Bangalore,Banaswadi,98,43.0,500.0,"BDS, MDS - Periodontics"
925,Dr. Srinivas Panchajanya,Dentist,19.0,Bangalore,JP Nagar 1 Phase,99,139.0,400.0,"BDS, MDS - Conservative Dentistry & Endodontics"
926,Dr. Swarna T P,Ophthalmologist,10.0,Bangalore,Padmanabhanagar,100,12.0,500.0,"DO, MBBS"
927,Dr. Manjunath C S,Gynecologist/Obstetrician,19.0,Bangalore,Koramangala,93,53.0,800.0,"MS - Obstetrics & Gynaecology, MBBS"
929,Dr. Chaithra S K,Gynecologist/Obstetrician,13.0,Bangalore,Kalyan Nagar,94,77.0,550.0,"MBBS, MS - Obstetrics & Gynaecology"
930,Dr. SurendraKumar Tiwari,Pediatrician,41.0,Bangalore,Kasavanahalli,100,6.0,700.0,"MBBS, Diploma in Child Health (DCH)"
931,Dr. Shankar B G,Ear-Nose-Throat (ENT) Specialist,29.0,Bangalore,Bannerghatta Road,89,20.0,1100.0,"MS - ENT, MBBS"
932,Dr. Pradeep Kumar,Pediatrician,19.0,Bangalore,Hebbal,96,38.0,750.0,"MBBS, MD - Pediatrics"
933,Dr. Chandrasekar Chikkamuniyappa,Orthopedist,28.0,Bangalore,Sampangiramnagar,96,97.0,800.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
934,Dr. R.Chaitanya Sravanthi,Pulmonologist,13.0,Bangalore,Bannerghatta Road,96,32.0,800.0,"MBBS, MD - Pulmonary Medicine, DNB - Respiratory Diseases"
936,Dr. Nikhil C Hiremath,Neurologist,13.0,Bangalore,Yeshwanthpur,93,38.0,500.0,"MBBS, MD - General Medicine, DM - Neurology"
937,Dr. Bhupendra Chaudhry,Psychiatrist,30.0,Bangalore,Koramangala 5 Block,93,35.0,1200.0,"MBBS, M.D. (Psychiatry)"
938,Dr. Ravi Sinha,Dentist,12.0,Bangalore,Koramangala,100,40.0,400.0,"BDS, MDS - Prosthodontist And Crown Bridge, MFGDP - Membership of the Faculty of General Dental Practitioners"
939,Dr. Srinath A,Endocrinologist,29.0,Bangalore,Kengeri,75,2.0,700.0,"MBBS, MRCP (UK), MD - General Medicine"
940,Dr. Baliwanth Anandakrishnan,Pediatrician,19.0,Bangalore,Indiranagar,100,24.0,800.0,"MBBS, Diploma in Child Health (DCH), DNB - Paediatrics"
941,Dr. Mudit Kedia,Dentist,13.0,Bangalore,BTM Layout,99,150.0,500.0,"MDS - Prosthodontist And Crown Bridge, BDS"
943,Dr. Paritosh Pandey,Neurosurgeon,22.0,Bangalore,Old Airport Road,86,8.0,900.0,"MBBS, MCh - Neuro Surgery"
944,Dr. Haritha Ravipati,Dermatologist,10.0,Bangalore,Ulsoor,98,52.0,600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
945,Dr. Smitha Saikumar,Ayurveda,14.0,Bangalore,Basaveshwaranagar,100,15.0,1000.0,BAMS
946,Dr. Aravind Srinivas,Dentist,22.0,Bangalore,Jakkur,91,28.0,300.0,"BDS, MDS - Orthodontics"
947,Dr. Shambulinga,Dentist,32.0,Bangalore,HSR Layout,92,36.0,300.0,BDS
948,Dr. Lokanadha Reddy,Pediatrician,12.0,Bangalore,Thanisandra,98,129.0,400.0,"MBBS, MD - Pediatrics"
949,Dr. Chandrika P. Kulkarni,Reproductive Endocrinologist (Infertility),21.0,Bangalore,Jayanagar,90,57.0,850.0,"MBBS, MD - Obstetrics & Gynaecology, Fellowship in Reproductive Medicine, DNB - Obstetrics & Gynecology"
950,Dr. Reetu Singh,Dentist,14.0,Bangalore,Jalahalli,100,24.0,300.0,BDS
951,Dr. Prashant Singh,Ophthalmologist,23.0,Bangalore,Kammana Halli,100,43.0,200.0,MS - Ophthalmology
952,Dr. Manish Joshi,Laparoscopic Surgeon,22.0,Bangalore,Sampangiramnagar,88,24.0,900.0,"MBBS, MS - General Surgery, MRCS (UK), DNB - Surgical Gastroenterology"
953,Dr. Nirmala Shivalingaiah,Gynecologist/Obstetrician,43.0,Bangalore,Richmond Town,91,19.0,600.0,"MBBS, MD - Obstetrics & Gynaecology"
957,Dr. Suneela Nayak,Pediatrician,22.0,Bangalore,Bannerghatta Road,97,32.0,1100.0,"MBBS, Member of the Royal College of Paediatrics and Child Health (MRCPCH, London, Glasgow or Edinburgh), CCT - Paediatrics, FRCPCH"
958,Dr. Pramod M N,Neurologist,20.0,Bangalore,Seshadripuram,99,55.0,740.0,"MBBS, DM - Neurology"
959,Dr. Latha Subramanya,Dentist,30.0,Bangalore,JP Nagar 2 Phase,97,54.0,300.0,"BDS, MDS - Paedodontics And Preventive Dentistry"
960,Dr. Mallikarjun Kalashetty,Hematologist,20.0,Bangalore,Old Airport Road,93,41.0,900.0,"MBBS, MD - General Medicine, DM - Clinical Haematology"
961,Dr. Deepak G Shivarathre,Orthopedist,19.0,Bangalore,Malleswaram,97,15.0,700.0,"MBBS, FRCS - Trauma & Orthopedic Surgery, MRCS (UK)"
964,Dr. Vathsala Naik,Dentist,39.0,Bangalore,Indiranagar,100,31.0,500.0,"BDS, MDS - Oral Medicine and Radiology"
965,Dr. Anil Patil,Orthopedist,13.0,Bangalore,Yeshwanthpur,99,122.0,700.0,"MBBS, MS - Orthopaedics, DNB - Orthopedics/Orthopedic Surgery"
966,Dr. Kavitha J,Dentist,26.0,Bangalore,Bannerghatta Road,97,22.0,300.0,BDS
969,Dr. M G Madhukumar,Plastic Surgeon,24.0,Bangalore,Jayanagar 4 Block,99,240.0,1000.0,"MBBS, MS - General Surgery, MCh - Plastic Surgery, DNB - Plastic Surgery"
970,Dr. Lahari,Dentist,15.0,Bangalore,HSR Layout,100,20.0,500.0,"MDS - Public Health Dentistry, BDS"
972,Dr. Srinivas B J,Oncologist,22.0,Bangalore,Vidyaranyapura,100,60.0,1000.0,"MBBS, MD - General Medicine, DNB  - Medical Oncology"
973,Dr. Praveen C R,General Surgeon,21.0,Bangalore,Whitefield,100,87.0,500.0,"MBBS, MS - General Surgery"
974,Dr. Parimala Devi,Gynecologist/Obstetrician,37.0,Bangalore,Bannerghatta Road,73,23.0,800.0,"MBBS, MD - Obstetrics & Gynaecology"
975,Dr. Archana Diwan,Dentist,22.0,Bangalore,Horamavu,99,77.0,400.0,BDS
976,Dr. Rethvi Tej,Dermatologist,12.0,Bangalore,Sadashivanagar,98,35.0,600.0,"MD - Dermatology , Venereology & Leprosy, MBBS, DNB - Dermatology, Venereology & Leprosy"
977,Dr. Meghana Reddy,Gynecologist/Obstetrician,10.0,Bangalore,Marathahalli,100,85.0,800.0,"MS - Obstetrics & Gynaecology, MBBS"
978,Dr. Anand Dothilal,Gastroenterologist,18.0,Bangalore,Old Airport Road,82,10.0,900.0,"MBBS, MD - Medicine, DM - Gastroenterology"
979,Dr. Naveen N,Dentist,21.0,Bangalore,Rajarajeshwarinagar,97,39.0,300.0,"BDS, MDS - Community Dentistry"
980,Dr. Leslie Ravi Kumar,Ophthalmologist,26.0,Bangalore,Millers Road,99,9.0,1000.0,"MBBS, MS - Ophthalmology, DNB - Ophthalmology"
981,Dr. Naveen N,Dentist,21.0,Bangalore,Rajarajeshwarinagar,97,39.0,300.0,"BDS, MDS - Community Dentistry"
982,Dr. P.V Rajan   (Physiotherapist),Physiotherapist,13.0,Bangalore,Frazer Town,98,113.0,400.0,"BPTh/BPT, Masters of Physiotheraphy"
983,Dr. Bhavana Patil,Dentist,14.0,Bangalore,Hebbal Kempapura,97,54.0,500.0,BDS
984,Dr. Sudhir Hebbar,Psychiatrist,29.0,Bangalore,Marathahalli,76,34.0,800.0,"MBBS, DNB - Psychiatry"
986,Dr. Sharil Hegde P,Pediatrician,21.0,Bangalore,Hebbal,100,1.0,800.0,"MBBS, MD - Pediatrics"
987,Dr. Chandrashekara Aithal,Cosmetologist,32.0,Bangalore,BTM Layout 2nd Stage,86,79.0,500.0,"MBBS, DVD"
988,Dr. Goutham Kumar,General Surgeon,18.0,Bangalore,MG Road,97,35.0,800.0,"MBBS, MS - General Surgery"
991,Dr. Devikarani,Gynecologist/Obstetrician,17.0,Bangalore,Kalyan Nagar,93,23.0,800.0,"MBBS, DGO, DNB - Obstetrics & Gynecology"
992,Dr. Anil Kumar M R,Oncologist,14.0,Bangalore,Nagarbhavi 2nd Stage,99,509.0,500.0,"MBBS, MD - Radiotherapy"
993,Dr. Hema S,Dermatologist,12.0,Bangalore,Sadashivanagar,97,27.0,600.0,"MBBS, MD - Dermatology , Venereology & Leprosy"
994,Dr. Bidisha Banerjee,Pediatric Neurologist,19.0,Bangalore,Old Airport Road,94,25.0,900.0,"MBBS, MD - Pediatrics, DM - Pediatric Neurology"
995,Dr. Lalchand Bandagi,Cardiologist,19.0,Bangalore,Old Airport Road,100,3.0,900.0,"MBBS, MS - General Surgery, MCh - Cardio Thoracic and Vascular Surgery"
997,Dr. Shashikiran R,Orthopedist,14.0,Bangalore,Malleswaram,99,57.0,650.0,"MS - Orthopaedics, MBBS"
999,Dr. P S Lakshmi,Dentist,27.0,Bangalore,Bannerghatta Road,92,617.0,500.0,BDS
1000,Dr. P S Lakshmi,Dentist,27.0,Bangalore,Bannerghatta Road,92,617.0,500.0,BDS
1001,Dr. Raghavendra K. Sharaph,Orthopedist,17.0,Bangalore,Malleswaram,80,3.0,600.0,"DNB - Orthopedics/Orthopedic Surgery, MS - Orthopaedics, MBBS, Diploma in Orthopaedics"
1002,Dr. Kanti sahu,Gynecologist/Obstetrician,27.0,Bangalore,Kundalahalli,89,22.0,650.0,"MBBS, MS - Obstetrics & Gynaecology"
1003,Dr. Hemanth Kumar Pandharpurkar,Vascular Surgeon,27.0,Bangalore,Old Airport Road,100,1.0,900.0,"MBBS, MS - General Surgery, MCh - Vascular Surgery"
1004,Dr. Venkatesh Babu G M,Psychiatrist,16.0,Bangalore,Bannerghatta Road,85,46.0,1000.0,"MBBS, M.D. (Psychiatry)"
1005,Dr. Sathya Prakash,Orthopedist,23.0,Bangalore,Indiranagar,93,79.0,500.0,"MBBS, MS - Orthopaedics"
1006,Dr. Raman Shobana,Gynecologist/Obstetrician,12.0,Bangalore,Electronics City,100,30.0,850.0,"DGO, DNB - Obstetrics & Gynecology, MBBS"
1008,Dr. Rubina Shanawaz,Gynecologist/Obstetrician,17.0,Bangalore,Richmond Town,100,13.0,750.0,"MBBS, MS - Obstetrics & Gynaecology, FICS"
1010,Dr. Narendra,Urologist,24.0,Bangalore,Kengeri,75,11.0,700.0,"MBBS, MCh - Urology/Genito-Urinary Surgery, MS - General Surgery"
1011,Dr. Sachin S Shetty,Gastroenterologist,13.0,Bangalore,Bannerghatta Road,50,25.0,1000.0,"MBBS, MD - General Medicine, DM - Gastroenterology"
1012,Dr. Narendra Kumar Reddy G,General Surgeon,25.0,Bangalore,Whitefield,100,1.0,850.0,"MBBS, MS - General Surgery"
1013,Dr. Vinod Urs,Ear-Nose-Throat (ENT) Specialist,37.0,Bangalore,Rajajinagar,90,12.0,560.0,"MBBS, MS - ENT, Diploma in Otorhinolaryngology (DLO)"
1015,Dr. Jayashree Nagraj Bhasgi,Gynecologist/Obstetrician,30.0,Bangalore,Richmond Town,97,53.0,550.0,"MBBS, MD - Obstetrics & Gynaecology"
1016,Dr. Kusum Bashetty,Dentist,19.0,Bangalore,Akshaya nagar,99,118.0,400.0,"BDS, MDS - Conservative Dentistry & Endodontics"
1017,Dr. Shruti Ganatra   (Physiotherapist),Physiotherapist,16.0,Bangalore,CV Raman Nagar,100,110.0,400.0,BPTh/BPT
1018,Dr. Vijaya G,General Surgeon,28.0,Bangalore,Jalahalli,99,51.0,400.0,"MBBS, MS - General Surgery"
1019,Dr. Rashmi Patil,Gynecologist/Obstetrician,12.0,Bangalore,Banashankari,100,52.0,650.0,"MS - Obstetrics & Gynaecology, MBBS, DNB - Obstetrics & Gynecology, MRCOG(UK)"
1020,Dr. Shradha Goel,Ophthalmologist,20.0,Mumbai,Andheri West,99,169.0,499.0,"MS - Ophthalmology, MBBS"
1023,Dr. Nikunj Mody,Plastic Surgeon,15.0,Mumbai,Chembur,100,33.0,1000.0,"MCh - Plastic & Reconstructive Surgery, MS - General Surgery, MBBS"
1024,Dr. Saumil Sheth,Ophthalmologist,22.0,Mumbai,Jogeshwari West,95,27.0,499.0,"MBBS, MS - Ophthalmology, DNB - Ophthalmology, FCPS- Ophthalmology, DOMS"
1025,Dr. Prachi Parmar,Ophthalmologist,12.0,Mumbai,Ghatkopar,100,17.0,99.0,"DO, MBBS"
1026,Dr. Rajeev Naik,General Surgeon,17.0,Mumbai,Ghatkopar East,89,15.0,800.0,"MBBS, MS - General Surgery"
1029,Dr. Sanjeev J Balani,Ophthalmologist,30.0,Mumbai,Bandra West,86,5.0,499.0,"MBBS, DOMS"
1030,Dr. Dinesh K Hegde,Laparoscopic Surgeon,40.0,Mumbai,Chembur,90,4.0,99.0,"MBBS, MS - General Surgery"
1031,Dr. Kunjal Sejpal,Ophthalmologist,20.0,Mumbai,Dadar,100,41.0,499.0,"MBBS, DNB - Ophthalmology, DO"
1032,Dr. Jatin Ashar,Ophthalmologist,13.0,Mumbai,Ghatkopar,96,661.0,499.0,"MBBS, MD - Ophthalmology, DNB - Ophthalmology, FAICO (Fellow of All India Collegium of Ophthalmology)"
1033,Dr. Aditi Agrawal,General Surgeon,17.0,Mumbai,Borivali West,97,111.0,799.0,"MBBS, MS - General Surgery"
1034,Dr. Mukesh Shah,Urologist,39.0,Mumbai,Andheri,90,9.0,700.0,"MBBS, MS - General Surgery, DNB - Urology/Genito - Urinary Surgery"
1035,Dr. Pranay Kapadia,Ophthalmologist,23.0,Mumbai,Bandra West,100,4.0,799.0,"MS - Ophthalmology, MBBS"
1036,Dr. Vishal Diddi,Laparoscopic Surgeon,16.0,Mumbai,Andheri,100,29.0,700.0,"MBBS, DNB - General Surgery, FCPS - General Surgery"
1037,Dr. Vicky Jain,Plastic Surgeon,16.0,Mumbai,Borivali West,99,72.0,999.0,"MCh - Plastic & Reconstructive Surgery, MS - General Surgery, MBBS"
1038,Dr. Jamal Akhtar Azmi,Urologist,13.0,Mumbai,Ghatkopar East,100,260.0,900.0,"MCh - Urology, MS - General Surgery, MBBS"
1039,Dr. Prakash Vaswani,General Surgeon,43.0,Mumbai,Chembur,63,1.0,500.0,"MBBS, MS - General Surgery"
1040,Dr. Agraja Tripathi,General Surgeon,14.0,Mumbai,Ghatkopar East,100,4.0,699.0,"MBBS, DNB - General Surgery"
1041,Dr. Jeetendra Jadhav,General Surgeon,22.0,Mumbai,Borivali West,91,27.0,799.0,"MS - General Surgery, MBBS"
1042,Dr. Gaurav Shalya,Plastic Surgeon,14.0,Mumbai,Chembur,100,4.0,1000.0,"MBBS, MCh - Plastic Surgery, MS - General Surgery"
1046,Dr. Sanjay Shah,General Physician,37.0,Mumbai,Mulund West,87,10.0,1500.0,"MBBS, MD - General Medicine"
1048,Dr. Rajanshu Tiwari,General Physician,12.0,Mumbai,Chembur,93,57.0,800.0,"MBBS, DNB - Family Medicine"
1049,Dr. Shradha Doshi,General Physician,11.0,Mumbai,Mulund West,100,7.0,900.0,MBBS
1050,Dr. Rohit Munot,Plastic Surgeon,17.0,Mumbai,Andheri West,67,3.0,500.0,"MBBS, MCh - Plastic & Reconstructive Surgery"
1051,Dr. Gail Chaudhari,General Physician,29.0,Mumbai,Oshiwara,95,20.0,600.0,MBBS
1052,Dr. Madhulika Goyle,General Physician,15.0,Mumbai,Andheri West,88,6.0,800.0,MBBS
